Transaction_Amount,Transaction_Hour,Location_Change,Device_Mismatch,Transaction_Velocity,Account_Age_Days,AvgTransaction_Last30Days,Amount_To_Average_Ratio,User_Income_Estimate,Device_OS,Customer_Marital_Status,RESULT
166288,3,0,0,1,590,93783,1.77,403891.0,3,2,0
40539,8,1,0,2,2286,34403,1.18,276440.5,1,3,0
151525,17,0,0,5,314,89604,1.69,445247.0,2,1,0
198007,15,1,1,5,2222,25563,7.75,492849.0,0,0,0
139743,15,1,1,2,1850,63160,2.21,276440.5,3,0,0
33047,6,0,0,0,2543,48139,0.69,193865.0,2,3,0
56097,0,1,1,8,18,87944,0.64,276440.5,1,2,1
25241,8,0,0,4,1026,65394,0.39,214410.0,0,2,0
146807,12,0,0,2,922,60472,2.43,234934.0,2,3,0
113560,13,0,0,2,2967,9606,11.82,294738.0,3,3,0
397589,2,1,1,11,10,77691,5.12,438014.0,3,0,1
192844,22,0,0,5,2893,68249,2.83,318618.0,3,0,0
181485,10,0,0,1,241,18892,9.61,128549.0,1,3,0
96863,3,0,0,4,2579,35693,2.71,276440.5,3,3,0
291349,3,0,1,6,61,83311,3.5,276440.5,1,3,1
20906,19,1,1,5,2001,48439,0.43,447860.0,0,3,0
387407,0,0,0,5,80,46945,8.25,422006.0,3,3,1
87287,15,0,0,0,874,98356,0.89,196561.0,0,3,0
176501,23,0,0,2,445,86291,2.05,398597.0,2,3,0
168399,19,0,0,1,2410,28658,5.88,228015.0,0,1,0
127659,19,1,0,2,2362,26169,4.88,294086.0,3,3,0
118889,14,1,1,2,927,48931,2.43,147685.0,1,3,0
480747,1,0,0,10,63,96673,4.97,193104.0,3,0,1
141233,7,0,0,3,1360,6907,20.44,381268.0,2,3,0
126368,11,0,0,1,1347,72743,1.74,63469.0,1,1,0
140543,3,0,0,1,1363,6212,22.62,342161.0,1,2,0
196616,16,0,0,3,790,64533,3.05,449705.0,2,0,0
172834,1,0,0,1,2474,25241,6.85,186943.0,1,0,0
3191,16,0,0,1,583,89158,0.04,112784.0,3,2,0
30555,9,0,0,1,2882,57325,0.53,276440.5,1,1,0
130630,15,0,0,4,1825,76040,1.72,143516.0,2,1,0
248297,0,1,1,6,28,82808,3.0,334630.0,2,0,1
10849,7,1,0,4,1284,94960,0.11,327650.0,2,1,0
151717,3,1,0,11,29,61874,2.45,108949.0,1,2,1
162252,6,0,1,0,966,86911,1.87,76475.0,2,1,0
181482,10,0,0,4,1716,67959,2.67,161067.0,0,0,0
163428,9,0,0,5,1416,66286,2.47,184267.0,1,3,0
171575,12,0,0,0,1498,87668,1.96,276440.5,0,0,0
65930,0,0,1,10,26,75455,0.87,276440.5,2,2,1
192965,0,1,0,2,185,32575,5.92,210338.0,2,3,0
31894,21,1,0,3,2582,53221,0.6,480398.0,0,2,0
194700,2,1,1,7,21,59009,3.3,373727.0,1,2,1
107304,17,1,0,0,941,80567,1.33,425881.0,1,2,0
41613,13,1,0,1,1896,13163,3.16,282593.0,1,1,0
5394,14,0,0,0,574,49392,0.11,276440.5,2,1,0
355110,2,1,0,9,41,99274,3.58,357687.0,2,3,1
50436,21,0,1,1,1720,15698,3.21,312869.0,0,3,0
40417,2,0,0,3,2239,9152,4.42,159760.0,2,1,0
70562,15,1,0,5,2234,78866,0.89,310387.0,1,3,0
331555,0,1,1,9,26,98649,3.36,138135.0,1,0,1
189218,0,0,0,3,233,61631,3.07,375961.0,2,1,0
20503,11,0,0,4,1417,26996,0.76,76319.0,0,3,0
31789,14,1,0,4,224,9915,3.21,496482.0,2,3,0
177868,4,1,1,8,35,51818,3.43,73918.0,3,3,1
218591,4,1,1,10,24,57181,3.82,267521.0,1,3,1
427195,2,0,1,10,81,63700,6.71,387143.0,3,2,1
4185,16,0,0,1,323,30787,0.14,116836.0,0,3,0
126993,16,0,0,2,2249,64246,1.98,54736.0,3,2,0
96149,0,0,1,2,1879,14767,6.51,135021.0,1,1,0
310685,1,1,1,8,79,48421,6.42,174463.0,1,3,1
197697,14,0,1,5,1560,41237,4.79,108265.0,3,0,0
131742,10,0,0,5,1495,7065,18.64,74053.0,1,0,0
342684,1,1,1,7,13,9584,35.75,425215.0,2,3,1
105135,8,0,0,1,1184,67344,1.56,68535.0,0,3,0
19597,19,1,0,3,1793,41227,0.48,307435.0,3,1,0
175031,14,0,0,5,2938,43020,4.07,292642.0,0,3,0
152197,2,0,0,2,925,83151,1.83,276440.5,2,3,0
11536,3,0,0,1,2534,50589,0.23,201608.0,2,3,0
17577,1,0,0,3,2693,65996,0.27,263556.0,2,3,0
111025,15,0,0,4,730,74882,1.48,276440.5,1,0,0
91255,8,0,0,4,284,28133,3.24,177699.0,2,3,0
194674,9,0,0,3,245,6058,32.13,276440.5,3,3,0
152233,0,0,0,0,1477,86531,1.76,276440.5,0,3,0
3551,18,0,0,1,512,25357,0.14,183901.0,0,0,0
97508,17,0,0,5,1382,89585,1.09,491055.0,2,3,0
53245,13,0,0,0,2818,88308,0.6,276440.5,3,3,0
120940,2,0,0,5,966,35899,3.37,276440.5,3,0,0
175880,6,0,1,5,1778,33035,5.32,259659.0,0,3,0
482868,0,0,0,10,56,50357,9.59,230919.0,1,0,1
19606,15,0,0,5,199,80975,0.24,276440.5,3,1,0
205581,0,1,1,8,14,29648,6.93,396828.0,2,2,1
142246,21,0,0,0,2314,75934,1.87,322676.0,2,1,0
38607,2,1,0,5,2688,28704,1.34,211854.0,2,0,0
108108,6,0,0,0,823,58606,1.84,52028.0,1,0,0
154799,12,0,0,5,672,33506,4.62,395164.0,1,0,0
58576,22,0,0,2,2870,13282,4.41,384391.0,3,1,0
27511,9,0,0,3,1918,6916,3.98,276440.5,0,3,0
131966,1,1,1,6,11,51091,2.58,276440.5,3,3,1
113856,21,0,0,5,1761,99437,1.14,276440.5,2,3,0
88987,19,1,1,5,2255,14846,5.99,356611.0,0,3,0
193065,3,1,1,6,22,25185,7.67,276440.5,0,1,1
108012,11,0,1,1,1680,94441,1.14,447713.0,1,0,0
186874,4,1,1,7,16,82750,2.26,181318.0,2,3,1
47923,0,0,1,3,651,32121,1.49,101866.0,3,1,0
236979,2,0,1,11,34,38711,6.12,396621.0,3,3,1
161787,7,1,0,0,2687,62307,2.6,208470.0,2,2,0
146244,23,0,0,2,1826,64330,2.27,125051.0,1,1,0
25591,11,0,0,2,2571,56162,0.46,139437.0,0,0,0
99471,8,0,0,5,2016,26548,3.75,400552.0,3,2,0
195469,19,0,0,1,557,86703,2.25,276440.5,2,3,0
188962,0,0,0,3,1383,85347,2.21,465700.0,3,0,0
72944,11,0,0,4,576,12579,5.8,300234.0,1,3,0
25850,12,0,1,5,103,48251,0.54,375430.0,1,3,0
254344,3,1,1,10,53,9767,26.04,427701.0,1,0,1
44908,9,0,0,2,549,87551,0.51,194116.0,2,0,0
188291,15,0,1,1,321,38915,4.84,476545.0,0,0,0
62116,2,1,0,4,2322,70619,0.88,128488.0,1,1,0
113849,22,1,0,0,2027,84554,1.35,403376.0,1,1,0
173070,2,0,0,5,2915,91042,1.9,276440.5,3,3,0
427803,2,0,0,5,26,17199,24.87,179862.0,1,3,1
369277,1,0,1,7,51,90023,4.1,160212.0,1,0,1
96625,8,0,0,3,732,26390,3.66,138827.0,0,3,0
494667,0,1,1,6,67,26293,18.81,236740.0,3,3,1
189091,8,1,0,3,1776,44350,4.26,61772.0,0,3,0
199209,0,1,0,3,493,5346,37.26,276440.5,3,2,0
164828,6,0,0,1,1020,60374,2.73,276440.5,3,0,0
135975,14,0,0,2,2360,77335,1.76,181235.0,2,2,0
5914,10,0,0,2,2307,66292,0.09,276440.5,0,1,0
60986,4,0,0,0,932,74332,0.82,79234.0,0,3,0
121121,6,0,0,4,1118,77709,1.56,185210.0,0,0,0
24333,21,0,0,0,997,9672,2.52,320595.0,3,2,0
80754,0,1,0,2,1767,5869,13.76,166719.0,1,3,0
377280,1,0,0,11,13,25478,14.81,397436.0,2,0,1
114389,0,1,0,4,1954,27756,4.12,435461.0,2,0,0
121745,6,0,0,3,2267,46614,2.61,329376.0,1,0,0
157334,5,0,0,0,1877,54670,2.88,94599.0,1,2,0
101752,7,0,0,3,942,33841,3.01,276440.5,1,3,0
129754,1,0,0,4,2156,23696,5.48,276440.5,1,3,0
114939,5,0,0,5,2522,16270,7.06,87738.0,3,3,0
146443,1,1,0,2,707,68843,2.13,276440.5,3,0,0
86351,2,1,0,1,980,97071,0.89,276440.5,1,3,0
53781,19,0,0,0,597,27840,1.93,451045.0,0,3,0
144803,11,0,1,2,1089,33673,4.3,434506.0,0,3,0
177638,13,0,0,0,1875,13402,13.25,451165.0,3,1,0
96695,1,0,0,0,201,80116,1.21,276440.5,0,3,0
71626,0,1,1,11,85,24358,2.94,144549.0,2,2,1
60647,17,0,0,3,521,33463,1.81,345029.0,2,2,0
383756,3,0,0,9,20,66788,5.75,364671.0,3,1,1
72556,22,0,0,2,804,47187,1.54,141363.0,2,3,0
225282,2,1,1,8,40,24366,9.25,276440.5,3,2,1
32674,22,0,0,4,1048,21863,1.49,375914.0,2,3,0
136786,2,0,0,4,2715,38248,3.58,362844.0,2,3,0
337723,3,1,1,9,41,96343,3.51,52017.0,1,3,1
63822,10,0,0,4,1787,45978,1.39,370997.0,1,0,0
31053,22,0,0,0,326,84485,0.37,408960.0,1,2,0
101977,19,0,0,5,2175,14134,7.21,249416.0,1,2,0
69887,19,1,0,1,1368,67998,1.03,486550.0,1,0,0
385345,3,0,1,7,47,12735,30.26,271166.0,3,1,1
9328,9,0,1,0,2244,86477,0.11,235035.0,1,0,0
183704,5,0,0,5,485,85562,2.15,283890.0,3,3,0
104137,6,0,0,2,2918,50731,2.05,281637.0,3,3,0
101343,3,0,0,3,1701,75607,1.34,479932.0,1,3,0
57668,7,0,0,4,1715,89306,0.65,240220.0,2,3,0
165227,9,0,0,2,1029,49356,3.35,374612.0,1,1,0
85912,6,0,1,1,1254,10475,8.2,473329.0,0,0,0
41512,2,0,0,4,1759,46108,0.9,233801.0,1,1,0
424060,4,1,1,9,35,48679,8.71,203746.0,0,0,1
38205,5,0,0,0,1033,55591,0.69,193490.0,3,1,0
177879,19,0,0,3,661,70259,2.53,453024.0,1,1,0
168989,22,0,0,0,2311,55800,3.03,66257.0,3,2,0
1262,14,0,0,0,674,83599,0.02,101178.0,1,3,0
11583,6,0,0,3,1042,49155,0.24,336431.0,1,3,0
157693,2,1,1,6,46,70822,2.23,455478.0,2,2,1
167502,16,0,0,0,2358,79585,2.1,276440.5,1,2,0
178354,2,1,1,6,39,18054,9.88,276440.5,3,0,1
78182,5,0,0,4,1206,66660,1.17,127506.0,1,1,0
189628,2,0,0,2,1239,68777,2.76,276440.5,0,3,0
186315,15,0,0,3,1784,13453,13.85,359357.0,1,0,0
43258,20,0,0,5,1466,62170,0.7,177717.0,2,2,0
64075,4,0,1,0,1976,65806,0.97,331744.0,3,3,0
431630,4,1,1,10,16,76242,5.66,334346.0,0,2,1
169500,21,0,0,1,713,85075,1.99,344439.0,3,2,0
232329,4,1,1,7,56,12655,18.36,381724.0,3,3,1
474480,3,0,0,8,51,81169,5.85,361280.0,1,3,1
105767,7,0,0,1,361,75704,1.4,370865.0,0,1,0
13723,23,0,1,4,997,8805,1.56,371246.0,1,3,0
196432,1,0,0,4,292,72467,2.71,77132.0,2,3,0
419254,2,0,1,6,26,45591,9.2,246114.0,1,1,1
19877,23,1,0,3,355,32606,0.61,276440.5,1,3,0
148463,19,0,0,5,286,10485,14.16,143728.0,1,1,0
190603,10,0,0,3,2318,33525,5.69,347108.0,0,1,0
51013,5,0,0,5,644,6229,8.19,212813.0,1,1,0
31251,16,0,0,2,1648,29965,1.04,204329.0,1,3,0
142545,8,0,0,4,2721,7697,18.52,491553.0,1,3,0
101987,3,1,0,3,481,92751,1.1,269844.0,3,2,0
138166,12,0,0,3,576,26415,5.23,302810.0,2,3,0
154750,3,0,1,5,2638,63151,2.45,472245.0,3,2,0
41732,17,0,0,4,2231,56305,0.74,276440.5,0,1,0
67372,11,0,0,0,1037,57862,1.16,106420.0,3,0,0
97500,3,0,0,4,2786,54528,1.79,361048.0,1,0,0
176584,2,0,0,5,2998,44158,4.0,276440.5,1,1,0
49298,5,0,0,4,1556,80520,0.61,136052.0,1,1,0
5004,1,0,0,1,2186,47797,0.1,380822.0,2,1,0
17129,1,0,0,2,431,36600,0.47,293065.0,3,3,0
98436,21,1,0,2,282,51991,1.89,276440.5,3,2,0
147436,7,0,1,1,2312,35733,4.13,276440.5,0,2,0
27802,22,0,0,5,2985,96240,0.29,115267.0,3,2,0
325819,1,1,0,7,18,84618,3.85,497813.0,0,2,1
417190,3,1,1,6,47,32569,12.81,160911.0,1,0,1
270524,2,1,0,10,8,92460,2.93,78500.0,0,3,1
49659,14,0,1,0,2514,5697,8.72,196040.0,2,3,0
20885,6,0,0,4,519,83869,0.25,371222.0,2,2,0
169728,17,0,1,1,1310,50322,3.37,276440.5,1,2,0
86361,18,1,0,5,1834,68689,1.26,217509.0,2,3,0
25617,16,0,0,0,2287,98082,0.26,435342.0,2,0,0
89847,6,1,0,2,1025,32622,2.75,206411.0,1,3,0
99051,4,1,1,10,80,82582,1.2,366589.0,1,3,1
74251,1,0,0,5,293,45058,1.65,189300.0,1,3,0
114092,20,0,0,2,1606,27243,4.19,464580.0,0,0,0
90939,3,0,0,4,2342,14416,6.31,155363.0,3,2,0
146157,19,0,0,0,2115,10648,13.72,429211.0,3,0,0
929,23,0,0,5,1716,16889,0.06,77669.0,3,3,0
165848,4,1,1,6,78,69262,2.39,128620.0,0,3,1
111991,3,0,0,4,1496,56173,1.99,416855.0,2,2,0
390521,0,0,0,9,41,74532,5.24,103707.0,0,2,1
104489,0,1,1,3,805,97052,1.08,191472.0,3,3,0
222697,2,1,1,11,36,38184,5.83,276440.5,1,3,1
89335,19,1,0,2,468,63173,1.41,392905.0,2,3,0
63712,19,0,0,1,883,71425,0.89,221170.0,0,1,0
60301,5,0,0,0,1322,79073,0.76,352952.0,3,2,0
77801,18,0,0,0,1356,67769,1.15,186343.0,0,3,0
415662,1,1,1,8,63,81215,5.12,276440.5,3,1,1
40198,20,0,0,1,2242,10691,3.76,276440.5,3,2,0
37569,17,0,0,0,1503,17934,2.09,51723.0,1,0,0
306602,0,1,0,9,15,49816,6.15,276440.5,2,2,1
197030,9,0,1,0,902,89613,2.2,148402.0,1,3,0
82635,18,0,0,2,2150,60608,1.36,349242.0,0,1,0
186684,18,0,0,0,775,52883,3.53,147692.0,0,3,0
18004,0,0,0,3,1163,27795,0.65,86946.0,2,3,0
449603,0,1,1,11,6,68811,6.53,331163.0,3,3,1
115343,10,0,1,1,2109,29253,3.94,289033.0,3,3,0
128149,8,0,1,3,2491,10586,12.1,305495.0,3,3,0
130654,7,0,0,4,173,26328,4.96,68841.0,0,3,0
350984,4,0,0,9,50,9479,37.02,172834.0,2,2,1
41135,22,0,0,3,2344,96423,0.43,484022.0,1,1,0
495675,0,1,0,9,40,50137,9.89,466929.0,3,0,1
156260,11,0,0,0,2029,92406,1.69,246823.0,2,2,0
63524,13,0,0,4,661,52440,1.21,253509.0,2,0,0
247845,1,0,1,10,64,80240,3.09,276440.5,2,2,1
7179,1,0,1,1,2449,14675,0.49,66753.0,0,3,0
49760,22,0,0,1,1198,14389,3.46,58755.0,1,2,0
123093,1,0,0,0,2315,62020,1.98,240102.0,2,1,0
40817,16,0,0,4,177,83360,0.49,148845.0,1,3,0
95386,11,0,0,2,1698,90615,1.05,96802.0,0,2,0
132611,4,1,0,8,20,15155,8.75,276440.5,3,2,1
267187,3,0,0,9,2,96019,2.78,230251.0,0,0,1
186911,12,0,0,3,2969,39164,4.77,127579.0,1,3,0
97052,11,0,0,2,594,50254,1.93,451306.0,3,3,0
7681,23,0,0,1,2232,78995,0.1,332816.0,3,1,0
60335,20,0,0,5,998,7253,8.32,363321.0,3,0,0
86739,5,0,1,4,200,64987,1.33,276440.5,3,3,0
373947,2,1,1,10,3,15320,24.41,94925.0,1,3,1
167873,6,0,0,4,793,66097,2.54,55689.0,0,3,0
115183,2,1,1,8,45,42257,2.73,366559.0,2,1,1
54674,9,0,0,0,1269,87449,0.63,276440.5,1,3,0
114063,10,1,0,5,445,82058,1.39,277529.0,1,3,0
125564,14,0,0,0,2033,23444,5.36,212181.0,0,2,0
149670,10,0,0,4,2448,19523,7.67,379423.0,2,3,0
96252,5,1,0,2,874,28828,3.34,245901.0,0,1,0
266022,2,1,0,10,11,17458,15.24,301768.0,3,1,1
22907,22,0,1,0,1265,53971,0.42,353179.0,1,2,0
362031,1,1,1,9,64,82352,4.4,141494.0,2,0,1
53913,17,1,0,5,792,26528,2.03,91731.0,1,3,0
82273,4,0,1,6,85,34000,2.42,232848.0,0,1,1
155842,23,0,0,3,139,46142,3.38,196397.0,0,3,0
151228,0,1,1,10,88,65471,2.31,157674.0,0,3,1
50563,5,0,0,2,785,88662,0.57,116270.0,3,2,0
110155,10,0,0,2,2054,42736,2.58,276440.5,0,0,0
192133,3,0,1,7,18,98739,1.95,276440.5,3,3,1
138852,5,1,1,5,1460,68834,2.02,449544.0,3,3,0
70527,5,0,1,4,1611,91477,0.77,437892.0,3,3,0
123494,2,0,0,0,2120,68598,1.8,276440.5,0,3,0
204212,0,1,1,11,71,80499,2.54,213455.0,2,3,1
160595,15,0,0,2,2121,27806,5.78,341684.0,1,2,0
57050,12,0,1,3,2464,26770,2.13,336183.0,1,3,0
7291,19,0,1,2,210,33373,0.22,367125.0,0,1,0
156146,6,0,0,5,2156,64757,2.41,438576.0,1,0,0
260341,0,0,1,11,7,60253,4.32,179356.0,1,2,1
34314,21,0,0,1,2190,83226,0.41,54799.0,3,3,0
149004,0,1,0,3,1246,80924,1.84,390794.0,1,3,0
491719,4,0,0,9,50,56194,8.75,276440.5,1,2,1
29812,1,0,0,2,1239,47488,0.63,382289.0,0,3,0
154578,9,0,0,0,2246,51121,3.02,401490.0,1,0,0
154513,4,0,0,4,2918,70063,2.21,95209.0,1,0,0
150875,23,0,0,5,2371,59070,2.55,257024.0,1,0,0
52291,19,0,0,1,874,53680,0.97,458373.0,2,1,0
156443,7,0,0,2,2084,62911,2.49,276440.5,3,3,0
192416,17,0,0,3,783,15234,12.63,276440.5,1,3,0
22194,17,0,0,0,1083,65664,0.34,276440.5,1,2,0
93000,1,0,0,4,824,43236,2.15,307189.0,3,3,0
178464,3,0,0,5,2364,55234,3.23,355920.0,0,3,0
104020,16,0,0,2,147,49088,2.12,361368.0,0,0,0
180089,20,1,0,5,192,22202,8.11,427749.0,1,1,0
182254,17,0,1,0,926,38695,4.71,213079.0,2,1,0
77820,21,0,1,3,2050,84017,0.93,276698.0,1,3,0
32355,10,0,0,3,1771,70674,0.46,219178.0,0,2,0
173029,8,0,1,5,2814,77585,2.23,276440.5,0,0,0
27943,12,0,1,5,1256,85514,0.33,219296.0,2,2,0
126914,0,1,0,1,2523,69995,1.81,410978.0,1,1,0
190859,1,0,0,1,707,23448,8.14,455707.0,1,3,0
15866,8,0,0,0,2150,72772,0.22,450815.0,1,3,0
367583,1,1,1,11,11,40696,9.03,415534.0,0,0,1
325946,2,1,1,11,32,97477,3.34,276440.5,2,3,1
150981,13,1,0,5,2161,78243,1.93,259674.0,1,2,0
47334,21,0,0,5,2266,45568,1.04,276440.5,0,3,0
195512,0,0,0,0,121,10949,17.85,339961.0,3,3,0
179875,5,0,0,0,626,21024,8.56,413792.0,3,0,0
44127,10,1,0,2,2243,79204,0.56,478999.0,1,0,0
28011,4,1,0,4,2864,93209,0.3,98982.0,1,1,0
16632,15,0,1,1,813,21220,0.78,276440.5,1,0,0
186644,6,0,0,0,200,46281,4.03,487887.0,1,3,0
5358,17,1,0,0,1469,77616,0.07,435366.0,2,2,0
119915,0,0,1,5,1270,87799,1.37,220679.0,3,3,0
182146,14,1,0,2,337,24362,7.48,280873.0,3,0,0
158313,21,1,0,3,2080,64168,2.47,343847.0,3,1,0
80450,18,0,0,1,630,30401,2.65,211049.0,1,3,0
180746,16,0,0,5,2030,99980,1.81,362821.0,3,3,0
170925,10,0,0,5,1811,22004,7.77,299345.0,1,1,0
136223,11,0,0,3,818,83128,1.64,486314.0,2,0,0
68579,16,0,0,2,1669,49528,1.38,276440.5,2,2,0
101152,18,0,0,1,1042,72281,1.4,347096.0,1,2,0
86196,3,1,0,10,89,11081,7.78,57147.0,2,0,1
392336,4,1,0,10,62,72234,5.43,331570.0,1,1,1
3756,11,0,0,5,1715,44235,0.08,276440.5,1,0,0
197458,6,1,0,2,654,63653,3.1,62441.0,0,3,0
39278,8,0,0,5,1171,36260,1.08,401967.0,3,3,0
393604,1,0,1,9,8,51487,7.64,50067.0,3,3,1
157479,13,1,0,0,853,76108,2.07,177492.0,3,0,0
222509,0,1,0,5,63,11814,18.83,298186.0,3,3,1
171098,6,0,0,2,744,46734,3.66,130226.0,1,2,0
94307,5,0,0,1,474,52634,1.79,102310.0,0,3,0
64083,1,1,1,7,82,86375,0.74,324354.0,0,2,1
120132,3,0,0,2,1117,93859,1.28,106549.0,1,3,0
61716,4,0,0,1,1538,38772,1.59,237408.0,0,1,0
76006,19,0,0,4,263,93028,0.82,423490.0,1,3,0
42082,3,0,0,2,1451,42095,1.0,248433.0,2,3,0
25123,13,0,1,0,259,57095,0.44,328175.0,3,3,0
64611,2,0,0,1,2509,18894,3.42,441749.0,0,3,0
113532,12,0,0,4,459,12203,9.3,492609.0,1,0,0
11702,13,1,0,1,2731,17285,0.68,115436.0,3,2,0
208692,2,0,1,9,14,25301,8.25,130585.0,2,1,1
127561,8,0,0,4,1731,18376,6.94,84330.0,0,3,0
144795,7,0,1,4,2283,39758,3.64,298822.0,0,3,0
63060,21,0,0,1,1879,28892,2.18,391516.0,2,0,0
46075,11,0,1,2,1249,64127,0.72,64798.0,2,3,0
186792,6,0,1,2,1955,16709,11.18,101602.0,1,2,0
301921,3,1,0,7,44,49281,6.13,325946.0,3,2,1
115234,10,1,0,2,1629,8554,13.47,401086.0,2,2,0
55449,8,0,0,2,1150,43970,1.26,257723.0,2,1,0
71375,8,0,0,0,1197,23679,3.01,276440.5,3,2,0
43005,16,0,0,5,971,76469,0.56,57414.0,1,3,0
54165,1,0,1,6,58,57697,0.94,171684.0,3,3,1
150937,14,0,0,2,2460,13206,11.43,196259.0,3,2,0
39853,2,0,0,2,1800,48584,0.82,289028.0,3,2,0
79358,3,1,0,1,1108,47659,1.67,129439.0,1,1,0
90926,12,0,0,4,2269,57905,1.57,281834.0,1,2,0
62556,13,1,0,2,855,57946,1.08,56076.0,2,3,0
78791,17,0,0,5,1087,85613,0.92,262495.0,1,3,0
113079,2,0,0,0,2063,46351,2.44,305622.0,1,1,0
173887,0,0,0,5,2116,74875,2.32,299490.0,2,0,0
67334,12,0,0,4,501,73556,0.92,50236.0,2,3,0
114247,0,1,1,8,63,57400,1.99,197341.0,1,1,1
101965,1,0,1,6,81,32747,3.11,89330.0,1,3,1
49420,4,1,0,3,2623,61837,0.8,194402.0,2,3,0
159710,18,1,0,3,1126,5341,29.9,275201.0,1,3,0
185526,11,0,1,4,1830,35533,5.22,99020.0,3,3,0
93923,2,0,0,3,1541,62157,1.51,228001.0,1,3,0
161722,1,0,0,3,1606,83262,1.94,162382.0,3,3,0
6966,12,0,0,2,2550,64608,0.11,204768.0,0,3,0
360917,2,1,1,8,83,22236,16.23,446316.0,1,0,1
202795,0,1,1,10,89,5069,40.0,276440.5,2,3,1
123425,22,0,0,0,1140,22598,5.46,51814.0,3,0,0
102103,3,0,0,0,2791,11672,8.75,276440.5,1,3,0
171235,5,0,0,2,618,95646,1.79,276440.5,3,2,0
19653,20,1,0,0,420,41912,0.47,299053.0,1,0,0
168940,18,0,0,2,146,29296,5.77,369823.0,2,0,0
175075,7,0,0,3,296,75766,2.31,295082.0,2,2,0
106825,2,0,0,6,25,64607,1.65,445855.0,0,1,1
77591,3,0,0,5,1685,42737,1.82,419085.0,3,1,0
113518,18,1,0,2,2578,25693,4.42,201679.0,1,3,0
149598,4,0,0,4,2194,90860,1.65,432134.0,3,0,0
14128,23,0,0,2,1144,33626,0.42,51514.0,3,3,0
177567,18,0,0,2,1486,89604,1.98,262295.0,1,1,0
253623,0,0,0,6,15,16798,15.1,492139.0,2,3,1
192099,12,0,0,3,380,42098,4.56,260338.0,1,0,0
30683,22,0,0,1,2963,70476,0.44,199280.0,3,3,0
174491,1,0,0,2,1041,92802,1.88,276440.5,2,2,0
3596,4,0,0,3,1191,39920,0.09,175530.0,2,0,0
388595,3,0,1,5,86,84387,4.6,480127.0,2,0,1
94895,19,1,0,2,2363,82167,1.15,233375.0,1,0,0
272107,3,1,1,11,89,20402,13.34,115412.0,3,2,1
74683,21,0,0,2,2375,78642,0.95,354434.0,0,3,0
32838,5,0,0,3,1142,79600,0.41,191352.0,1,1,0
28641,19,0,0,4,2432,82806,0.35,410181.0,2,2,0
92917,0,0,1,3,2379,64596,1.44,320991.0,3,3,0
109322,10,0,0,2,1106,84172,1.3,171867.0,2,0,0
364659,0,0,1,6,4,93719,3.89,426853.0,1,3,1
160947,10,0,1,4,819,25212,6.38,205285.0,1,3,0
8721,0,0,0,5,2035,7181,1.21,135943.0,2,0,0
129399,14,0,0,4,1233,55309,2.34,292068.0,0,3,0
197554,10,0,0,2,118,23808,8.3,330501.0,3,3,0
147988,16,0,0,4,1385,23932,6.18,222930.0,0,1,0
5298,16,0,0,0,819,49952,0.11,89195.0,1,3,0
49647,7,0,0,0,1672,28561,1.74,276440.5,1,3,0
52406,9,0,0,4,1366,25809,2.03,216451.0,1,2,0
162248,13,0,0,5,1667,19642,8.26,70273.0,0,3,0
167759,8,0,0,3,2372,23864,7.03,488658.0,2,3,0
22035,14,1,1,1,2869,77425,0.28,465109.0,0,3,0
84829,0,0,0,0,2237,18793,4.51,152655.0,1,1,0
284810,1,1,1,5,53,35269,8.08,249822.0,0,3,1
154322,18,0,0,3,316,51538,2.99,105440.0,2,3,0
4395,4,0,1,2,1672,37494,0.12,276440.5,3,3,0
7562,7,0,1,3,611,10172,0.74,475086.0,1,3,0
91258,22,0,0,3,925,77038,1.18,467527.0,2,3,0
58334,1,1,1,8,47,32376,1.8,140538.0,0,0,1
197975,3,1,0,3,1030,60783,3.26,190850.0,2,1,0
442533,1,1,1,8,54,13716,32.26,276440.5,1,0,1
354067,1,1,1,10,61,21880,16.18,265878.0,2,3,1
41667,16,0,0,4,2191,72315,0.58,403669.0,2,3,0
72394,17,0,0,4,2721,41972,1.72,230250.0,1,1,0
116627,13,0,0,3,1766,81000,1.44,171181.0,1,1,0
72041,5,0,0,1,2220,10176,7.08,89710.0,3,3,0
44908,13,1,0,5,952,66960,0.67,452952.0,3,3,0
39400,1,1,0,5,1008,97541,0.4,463301.0,0,0,0
172687,10,0,0,2,2526,25331,6.82,104034.0,3,3,0
77683,0,0,0,5,317,57304,1.36,200091.0,1,1,0
138346,13,0,0,2,2524,20015,6.91,118755.0,2,1,0
341158,4,0,0,10,66,16612,20.54,388372.0,3,0,1
72258,7,0,0,1,801,19767,3.66,484776.0,1,2,0
367665,2,0,1,11,18,24210,15.19,234137.0,0,1,1
108663,19,0,0,4,199,50269,2.16,377407.0,1,0,0
69760,14,0,0,1,2961,58305,1.2,324915.0,3,2,0
10444,19,0,0,4,160,47466,0.22,194997.0,1,3,0
67104,15,0,0,4,2923,20331,3.3,316715.0,1,1,0
57059,10,0,0,5,681,31149,1.83,456152.0,0,3,0
136133,0,0,1,3,1667,90448,1.51,276440.5,0,2,0
369940,2,1,1,9,65,46113,8.02,86825.0,1,3,1
167154,14,0,0,1,1094,50011,3.34,76862.0,2,3,0
103709,16,0,0,0,1248,64252,1.61,159518.0,2,1,0
285315,4,1,1,8,16,49946,5.71,411173.0,1,3,1
